issue_month_start,loan_amount,interest_rate,installment,balance,loan_status,high_risk_flag,behavioral_risk_flag,risk_band,income_band,emp_length_bucket,term,term_bucket,loan_purpose,grade,sub_grade,homeownership,verified_income,debt_to_income,unemployment_rate,cpi_inflation_proxy,fed_funds_rate_avg
2018-03-01,3000.0,17.47,107.67,2805.21,Current,1,0,High,Low,1-2,36,36,credit_card,D,D1,RENT,Source Verified,20.73,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,25000.0,16.02,608.22,24165.54,Current,0,0,Medium,High,6-10,60,60,debt_consolidation,C,C5,MORTGAGE,Source Verified,32.12,4.1,0.45346899748655,1.4175
2018-02-01,34000.0,11.98,755.97,32308.74,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B5,MORTGAGE,Not Verified,26.77,4.1,0.45346899748655,1.4175
2018-03-01,40000.0,5.31,1204.42,37940.61,Current,0,0,Low,High,1-2,36,36,home_improvement,A,A1,MORTGAGE,Source Verified,3.73,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,11000.0,10.41,357.07,10208.23,Current,0,0,Low,Low,,36,36,debt_consolidation,B,B3,RENT,Not Verified,14.63,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,5500.0,10.9,179.81,5106.89,Current,0,1,Low,Lower-Mid,6-10,36,36,credit_card,B,B4,MORTGAGE,Not Verified,22.05,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,7000.0,6.71,215.22,6468.81,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,A,A3,RENT,Not Verified,21.6,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,9000.0,6.71,276.71,8086.84,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,A,A3,OWN,Not Verified,26.79,4.1,0.45346899748655,1.4175
2018-02-01,4000.0,17.09,142.8,3649.26,Current,1,0,High,Low,6-10,36,36,debt_consolidation,D,D1,OWN,Source Verified,21.12,4.1,0.45346899748655,1.4175
2018-01-01,27000.0,14.08,629.37,25400.04,Current,0,0,Medium,Upper-Mid,6-10,60,60,credit_card,C,C3,RENT,Source Verified,35.88,4.0,0.5447745452775409,1.414516129032258
2018-01-01,7000.0,5.32,210.81,6146.09,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,A,A1,RENT,Verified,4.37,4.0,0.5447745452775409,1.414516129032258
2018-03-01,25000.0,9.44,524.32,24009.28,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B1,MORTGAGE,Verified,15.79,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,25000.0,15.05,867.25,22432.24,Current,0,0,Medium,Lower-Mid,6-10,36,36,debt_consolidation,C,C4,OWN,Source Verified,11.95,4.1,0.45346899748655,1.4175
2018-01-01,10000.0,7.97,313.23,8749.43,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,A,A5,OWN,Verified,7.86,4.0,0.5447745452775409,1.414516129032258
2018-03-01,12000.0,17.47,430.65,11484.37,Current,1,0,High,Low,1-2,36,36,debt_consolidation,D,D1,RENT,Not Verified,40.51,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,40000.0,9.93,1289.38,36118.63,Current,0,0,Low,High,6-10,36,36,debt_consolidation,B,B2,MORTGAGE,Verified,20.48,4.1,0.45346899748655,1.4175
2018-01-01,24000.0,6.0,733.34,21635.93,Current,1,0,High,Lower-Mid,3-5,36,36,credit_card,D,D2,MORTGAGE,Source Verified,17.45,4.0,0.5447745452775409,1.414516129032258
2018-01-01,2400.0,6.08,73.1,2154.38,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A2,RENT,Not Verified,7.16,4.0,0.5447745452775409,1.414516129032258
2018-03-01,28000.0,18.06,711.94,27115.2,Current,1,0,High,High,3-5,60,60,debt_consolidation,D,D2,RENT,Verified,22.82,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,5.31,301.11,9226.01,Current,0,1,Low,Lower-Mid,6-10,36,36,credit_card,A,A1,MORTGAGE,Source Verified,24.82,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,32000.0,14.08,745.92,30103.75,Current,0,0,Medium,Upper-Mid,6-10,60,60,debt_consolidation,C,C3,MORTGAGE,Source Verified,11.93,4.0,0.5447745452775409,1.414516129032258
2018-03-01,8300.0,9.43,265.61,7897.65,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,B,B1,RENT,Not Verified,14.53,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,28000.0,10.91,915.5,25319.99,Current,0,0,Low,Upper-Mid,6-10,36,36,credit_card,B,B4,MORTGAGE,Not Verified,26.33,4.1,0.45346899748655,1.4175
2018-03-01,28000.0,11.98,929.74,26029.84,Current,0,0,Low,High,3-5,36,36,debt_consolidation,B,B5,OWN,Verified,38.19,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,36000.0,5.32,1084.14,31336.13,Current,0,0,Low,High,6-10,36,36,home_improvement,A,A1,MORTGAGE,Verified,34.96,4.0,0.5447745452775409,1.414516129032258
2018-03-01,22500.0,14.07,769.77,20964.25,Current,0,0,Medium,High,6-10,36,36,debt_consolidation,C,C3,MORTGAGE,Verified,14.03,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,7200.0,16.02,253.21,6393.29,Current,0,1,Medium,High,6-10,36,36,credit_card,C,C5,RENT,Source Verified,1.73,4.0,0.5447745452775409,1.414516129032258
2018-01-01,12800.0,14.08,298.37,12041.49,Current,0,1,Medium,Lower-Mid,6-10,60,60,credit_card,C,C3,OWN,Verified,21.6,4.0,0.5447745452775409,1.414516129032258
2018-02-01,8000.0,9.44,256.04,7218.41,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,B,B1,MORTGAGE,Not Verified,10.69,4.1,0.45346899748655,1.4175
2018-03-01,30000.0,13.58,691.54,28931.88,Current,0,0,Medium,Upper-Mid,6-10,60,60,other,C,C2,MORTGAGE,Source Verified,17.3,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,7200.0,7.34,223.44,6658.5,Current,0,0,Low,High,6-10,36,36,home_improvement,A,A4,OWN,Not Verified,15.07,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,40000.0,10.42,858.18,37929.84,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B3,MORTGAGE,Source Verified,18.39,4.1,0.45346899748655,1.4175
2018-02-01,5700.0,9.93,183.74,5146.89,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,B,B2,RENT,Source Verified,26.12,4.1,0.45346899748655,1.4175
2018-01-01,5000.0,5.32,150.58,4352.21,Current,0,1,Low,Lower-Mid,3-5,36,36,credit_card,A,A1,RENT,Not Verified,15.63,4.0,0.5447745452775409,1.414516129032258
2018-03-01,16050.0,16.01,564.35,15344.89,Current,0,0,Medium,High,6-10,36,36,debt_consolidation,C,C5,MORTGAGE,Source Verified,23.53,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,3500.0,7.96,109.62,3326.62,Current,0,1,Low,Lower-Mid,3-5,36,36,home_improvement,A,A5,MORTGAGE,Source Verified,1.26,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,1200.0,9.43,38.41,1112.38,Current,0,0,Low,Low,1-2,36,36,credit_card,B,B1,RENT,Source Verified,9.65,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,27000.0,5.31,513.37,25813.08,Current,0,0,Low,High,6-10,60,60,debt_consolidation,A,A1,OWN,Source Verified,14.7,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,12000.0,12.62,402.14,0.0,Fully Paid,0,0,Medium,Lower-Mid,6-10,36,36,debt_consolidation,C,C1,MORTGAGE,Not Verified,17.99,4.1,0.45346899748655,1.4175
2018-02-01,12500.0,7.34,387.91,11559.92,Current,0,1,Low,Low,6-10,36,36,home_improvement,A,A4,OWN,Not Verified,2.99,4.1,0.45346899748655,1.4175
2018-02-01,30000.0,18.06,1085.48,27406.26,Current,1,0,High,Upper-Mid,1-2,36,36,debt_consolidation,D,D2,OWN,Source Verified,12.54,4.1,0.45346899748655,1.4175
2018-01-01,20000.0,21.45,546.15,19225.97,Current,1,0,High,Lower-Mid,6-10,60,60,credit_card,D,D5,MORTGAGE,Not Verified,36.32,4.0,0.5447745452775409,1.414516129032258
2018-01-01,16000.0,14.08,372.96,15051.88,Current,0,0,Medium,Low,6-10,60,60,debt_consolidation,C,C3,OWN,Source Verified,33.68,4.0,0.5447745452775409,1.414516129032258
2018-01-01,2000.0,16.02,70.34,1775.9,Current,0,0,Medium,Lower-Mid,6-10,36,36,medical,C,C5,MORTGAGE,Source Verified,12.7,4.0,0.5447745452775409,1.414516129032258
2018-01-01,25000.0,20.0,662.35,23729.95,Current,1,1,High,High,6-10,60,60,medical,D,D4,OWN,Source Verified,1.25,4.0,0.5447745452775409,1.414516129032258
2018-01-01,35000.0,21.45,955.75,33289.3,Current,1,0,High,High,6-10,60,60,credit_card,D,D5,MORTGAGE,Source Verified,17.37,4.0,0.5447745452775409,1.414516129032258
2018-01-01,3025.0,20.0,112.42,2704.48,Current,1,0,High,Upper-Mid,6-10,36,36,medical,D,D4,MORTGAGE,Not Verified,18.57,4.0,0.5447745452775409,1.414516129032258
2018-03-01,6000.0,16.01,210.98,5601.95,Current,0,0,Medium,Low,3-5,36,36,debt_consolidation,C,C5,RENT,Not Verified,14.5,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,20000.0,6.72,614.99,17971.08,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A3,MORTGAGE,Not Verified,13.0,4.1,0.45346899748655,1.4175
2018-02-01,20000.0,19.03,519.15,19172.64,Current,1,0,High,Lower-Mid,3-5,60,60,debt_consolidation,D,D3,RENT,Source Verified,17.16,4.1,0.45346899748655,1.4175
2018-02-01,35000.0,15.05,833.57,33391.61,Current,0,0,Medium,High,6-10,60,60,debt_consolidation,C,C4,MORTGAGE,Verified,33.24,4.1,0.45346899748655,1.4175
2018-01-01,11000.0,7.35,219.64,10229.29,Current,0,0,Low,High,1-2,60,60,debt_consolidation,A,A4,MORTGAGE,Not Verified,14.34,4.0,0.5447745452775409,1.414516129032258
2018-01-01,20975.0,18.06,758.93,18691.0,Current,1,0,High,Low,0 or less,36,36,debt_consolidation,D,D2,RENT,Verified,34.68,4.0,0.5447745452775409,1.414516129032258
2018-02-01,11775.0,14.08,402.9,10697.26,Current,0,0,Medium,Low,,36,36,small_business,C,C3,RENT,Verified,15.71,4.1,0.45346899748655,1.4175
2018-03-01,7500.0,12.61,251.3,6977.07,Current,0,0,Medium,Low,,36,36,debt_consolidation,C,C1,MORTGAGE,Verified,27.94,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,21000.0,17.09,522.93,20085.27,Current,1,1,High,Upper-Mid,6-10,60,60,debt_consolidation,D,D1,MORTGAGE,Source Verified,18.28,4.1,0.45346899748655,1.4175
2018-03-01,2500.0,15.04,86.72,2331.75,Current,0,0,Medium,Lower-Mid,3-5,36,36,debt_consolidation,C,C4,RENT,Verified,30.63,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,28000.0,12.62,631.66,26278.2,Current,0,0,Medium,High,6-10,60,60,debt_consolidation,C,C1,MORTGAGE,Verified,13.88,4.0,0.5447745452775409,1.414516129032258
2018-01-01,4000.0,11.99,132.84,3526.26,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,B,B5,RENT,Not Verified,6.71,4.0,0.5447745452775409,1.414516129032258
2018-02-01,10000.0,6.08,304.59,8976.56,Current,0,0,Low,Lower-Mid,,36,36,home_improvement,A,A2,OWN,Verified,2.08,4.1,0.45346899748655,1.4175
2018-01-01,16000.0,29.69,514.62,15376.11,Current,1,0,High,Low,0 or less,60,60,debt_consolidation,F,F2,RENT,Not Verified,47.6,4.0,0.5447745452775409,1.414516129032258
2018-03-01,4800.0,7.34,148.96,4439.0,Current,0,0,Low,Low,,36,36,debt_consolidation,A,A4,MORTGAGE,Verified,39.61,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,18000.0,9.93,580.22,16253.39,Current,0,0,Low,Low,,36,36,debt_consolidation,B,B2,OWN,Verified,84.46,4.0,0.5447745452775409,1.414516129032258
2018-01-01,12000.0,16.02,291.95,11323.42,Current,0,0,Medium,Low,6-10,60,60,medical,C,C5,MORTGAGE,Source Verified,2.4,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10000.0,21.85,275.34,9789.9,Current,1,0,High,Low,,60,60,other,D,D5,MORTGAGE,Verified,6.1,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,18000.0,13.59,415.02,16919.96,Current,0,0,Medium,High,1-2,60,60,debt_consolidation,C,C2,RENT,Not Verified,13.04,4.0,0.5447745452775409,1.414516129032258
2018-01-01,15000.0,10.91,490.45,13564.27,Current,0,0,Low,Upper-Mid,6-10,36,36,credit_card,B,B4,MORTGAGE,Source Verified,24.28,4.0,0.5447745452775409,1.414516129032258
2018-03-01,6000.0,9.92,193.38,5565.08,Current,0,0,Low,Upper-Mid,0 or less,36,36,credit_card,B,B2,RENT,Not Verified,15.07,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,16000.0,12.61,360.87,15415.69,Current,0,0,Medium,Lower-Mid,3-5,60,60,debt_consolidation,C,C1,MORTGAGE,Source Verified,18.1,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,15000.0,11.98,498.08,13944.54,Current,0,0,Low,Upper-Mid,6-10,36,36,debt_consolidation,B,B5,MORTGAGE,Not Verified,8.52,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,25000.0,7.35,775.94,22487.55,Current,0,0,Low,Lower-Mid,3-5,36,36,credit_card,A,A4,OWN,Not Verified,25.46,4.1,0.45346899748655,1.4175
2018-03-01,22500.0,6.71,691.76,20792.65,Current,0,0,Low,High,3-5,36,36,credit_card,A,A3,MORTGAGE,Not Verified,7.92,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,15000.0,10.91,490.45,13197.14,Current,0,0,Low,High,1-2,36,36,credit_card,B,B4,RENT,Source Verified,16.21,4.0,0.5447745452775409,1.414516129032258
2018-03-01,1500.0,10.9,49.04,1392.79,Current,0,1,Low,Low,3-5,36,36,other,B,B4,RENT,Not Verified,18.72,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,33900.0,9.92,718.95,32572.96,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B2,MORTGAGE,Not Verified,19.48,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,10000.0,26.3,301.19,9660.96,Current,1,0,High,Low,6-10,60,60,home_improvement,E,E5,OWN,Source Verified,29.64,4.1,0.45346899748655,1.4175
2018-02-01,16000.0,12.62,360.95,15217.02,Current,0,1,Medium,Upper-Mid,3-5,60,60,debt_consolidation,C,C1,RENT,Verified,15.71,4.1,0.45346899748655,1.4175
2018-03-01,25000.0,12.61,837.67,23256.93,Current,0,0,Medium,Upper-Mid,1-2,36,36,small_business,C,C1,RENT,Source Verified,23.03,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,14.07,233.05,9648.51,Current,0,0,Medium,Low,1-2,60,60,debt_consolidation,C,C3,MORTGAGE,Source Verified,2.91,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,19000.0,10.9,621.14,17642.07,Current,0,1,Low,High,6-10,36,36,debt_consolidation,B,B4,MORTGAGE,Source Verified,8.41,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,15000.0,18.06,381.4,14197.97,Current,1,0,High,Upper-Mid,6-10,60,60,debt_consolidation,D,D2,MORTGAGE,Not Verified,27.36,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10400.0,15.04,360.73,9936.35,Current,0,0,Medium,High,0 or less,36,36,debt_consolidation,C,C4,MORTGAGE,Source Verified,17.63,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,35000.0,20.0,927.29,33589.39,Current,1,0,High,High,0 or less,60,60,credit_card,D,D4,MORTGAGE,Verified,25.91,4.1,0.45346899748655,1.4175
2018-03-01,11000.0,9.92,354.53,0.0,Fully Paid,0,0,Low,Lower-Mid,6-10,36,36,home_improvement,B,B2,MORTGAGE,Source Verified,9.56,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,3025.0,16.02,106.38,627.92,Current,0,0,Medium,Low,,36,36,credit_card,C,C5,OWN,Source Verified,1.84,4.1,0.45346899748655,1.4175
2018-01-01,40000.0,10.42,1298.59,35160.4,Current,0,1,Low,Upper-Mid,1-2,36,36,debt_consolidation,B,B3,MORTGAGE,Not Verified,8.27,4.0,0.5447745452775409,1.414516129032258
2018-03-01,40000.0,10.9,867.71,38986.67,Current,0,0,Low,High,0 or less,60,60,home_improvement,B,B4,OWN,Source Verified,5.67,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,10000.0,23.88,286.99,0.0,Fully Paid,1,0,High,Lower-Mid,1-2,60,60,credit_card,E,E2,MORTGAGE,Not Verified,21.8,4.1,0.45346899748655,1.4175
2018-01-01,30000.0,6.08,913.75,0.0,Fully Paid,0,0,Low,Lower-Mid,6-10,36,36,medical,A,A2,MORTGAGE,Source Verified,5.21,4.0,0.5447745452775409,1.414516129032258
2018-01-01,24000.0,19.03,880.11,19421.97,Current,1,0,High,Lower-Mid,6-10,36,36,debt_consolidation,D,D3,OWN,Source Verified,26.23,4.0,0.5447745452775409,1.414516129032258
2018-03-01,40000.0,7.34,1241.32,35726.63,Current,0,0,Low,Lower-Mid,3-5,36,36,debt_consolidation,A,A4,MORTGAGE,Verified,41.83,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,10000.0,11.99,332.1,8815.65,Current,0,0,Low,High,0 or less,36,36,credit_card,B,B5,RENT,Not Verified,11.27,4.0,0.5447745452775409,1.414516129032258
2018-01-01,35000.0,16.02,1230.85,31078.69,Current,0,0,Medium,Upper-Mid,3-5,36,36,debt_consolidation,C,C5,RENT,Verified,14.4,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10000.0,5.31,301.11,9226.01,Current,0,0,Low,High,1-2,36,36,credit_card,A,A1,MORTGAGE,Source Verified,15.35,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,30000.0,21.85,826.02,29145.66,Current,1,1,High,Low,3-5,60,60,credit_card,D,D5,RENT,Verified,20.37,4.1,0.45346899748655,1.4175
2018-02-01,18000.0,7.35,359.41,17247.93,Current,0,0,Low,High,0 or less,60,60,small_business,A,A4,RENT,Source Verified,15.59,4.1,0.45346899748655,1.4175
2018-03-01,20000.0,11.98,444.69,19258.64,Current,0,1,Low,Lower-Mid,1-2,60,60,debt_consolidation,B,B5,MORTGAGE,Source Verified,26.18,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,5400.0,10.91,176.56,4750.98,Current,0,0,Low,Low,6-10,36,36,credit_card,B,B4,RENT,Not Verified,2.31,4.0,0.5447745452775409,1.414516129032258
2018-03-01,8000.0,9.44,256.04,7416.11,Current,0,0,Low,Low,,36,36,medical,B,B1,OWN,Verified,12.8,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,12000.0,21.85,457.36,11270.29,Current,1,0,High,Upper-Mid,1-2,36,36,other,D,D5,RENT,Source Verified,17.13,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,40000.0,7.34,798.49,37764.29,Current,0,1,Low,High,3-5,60,60,debt_consolidation,A,A4,OWN,Source Verified,7.17,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,9000.0,11.99,298.89,8151.53,Current,0,1,Low,Lower-Mid,1-2,36,36,credit_card,B,B5,RENT,Not Verified,12.76,4.1,0.45346899748655,1.4175
2018-03-01,40000.0,11.99,889.58,38515.53,Current,0,0,Low,High,6-10,60,60,debt_consolidation,B,B5,MORTGAGE,Verified,11.8,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,40000.0,5.32,1204.6,35863.53,Current,0,0,Low,High,6-10,36,36,debt_consolidation,A,A1,MORTGAGE,Verified,12.14,4.1,0.45346899748655,1.4175
2018-03-01,15000.0,6.07,456.81,13851.4,Current,0,0,Low,Low,6-10,36,36,house,A,A2,OWN,Source Verified,9.52,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,5000.0,14.08,171.09,4424.54,Current,0,0,Medium,Upper-Mid,6-10,36,36,car,C,C3,MORTGAGE,Verified,31.23,4.0,0.5447745452775409,1.414516129032258
2018-01-01,12000.0,7.35,239.61,0.0,Fully Paid,0,0,Low,High,6-10,60,60,credit_card,A,A4,OWN,Not Verified,21.06,4.0,0.5447745452775409,1.414516129032258
2018-02-01,14000.0,12.62,315.83,0.0,Fully Paid,0,0,Medium,Low,1-2,60,60,home_improvement,C,C1,MORTGAGE,Not Verified,34.99,4.1,0.45346899748655,1.4175
2018-02-01,10000.0,18.06,361.83,9135.4,Current,1,0,High,Low,3-5,36,36,debt_consolidation,D,D2,OWN,Not Verified,19.33,4.1,0.45346899748655,1.4175
2018-02-01,7500.0,15.05,260.18,6822.92,Current,0,1,Medium,Upper-Mid,1-2,36,36,major_purchase,C,C4,RENT,Source Verified,4.75,4.1,0.45346899748655,1.4175
2018-01-01,20000.0,9.44,640.1,17547.89,Current,0,0,Low,High,1-2,36,36,debt_consolidation,B,B1,MORTGAGE,Not Verified,9.99,4.0,0.5447745452775409,1.414516129032258
2018-02-01,30000.0,15.05,1040.7,27291.78,Current,0,0,Medium,High,1-2,36,36,other,C,C4,RENT,Source Verified,0.12,4.1,0.45346899748655,1.4175
2018-03-01,6000.0,9.92,193.38,5565.08,Current,0,0,Low,Low,6-10,36,36,credit_card,B,B2,RENT,Not Verified,11.57,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,26000.0,13.59,883.45,22987.54,Current,0,1,Medium,Lower-Mid,0 or less,36,36,debt_consolidation,C,C2,RENT,Verified,25.43,4.0,0.5447745452775409,1.414516129032258
2018-03-01,10800.0,17.47,271.15,10570.5,Current,1,0,High,Low,6-10,60,60,debt_consolidation,D,D1,RENT,Verified,19.33,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,5000.0,10.42,162.33,4518.11,Current,0,0,Low,Low,3-5,36,36,major_purchase,B,B3,RENT,Not Verified,7.01,4.0,0.5447745452775409,1.414516129032258
2018-03-01,40000.0,5.31,1204.42,36904.08,Current,0,0,Low,High,6-10,36,36,major_purchase,A,A1,RENT,Not Verified,8.68,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,4000.0,6.07,121.82,3693.7,Current,0,0,Low,Lower-Mid,3-5,36,36,credit_card,A,A2,RENT,Not Verified,15.6,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,2750.0,10.41,89.27,2450.04,Current,0,0,Low,Low,3-5,36,36,debt_consolidation,B,B3,MORTGAGE,Verified,3.88,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,10000.0,9.93,322.35,8782.01,Current,0,1,Low,Low,0 or less,36,36,credit_card,B,B2,MORTGAGE,Verified,22.25,4.0,0.5447745452775409,1.414516129032258
2018-02-01,10000.0,21.45,273.08,9612.44,Current,1,0,High,Lower-Mid,6-10,60,60,debt_consolidation,D,D5,MORTGAGE,Verified,15.64,4.1,0.45346899748655,1.4175
2018-02-01,19000.0,7.35,379.37,17917.42,Current,0,0,Low,High,0 or less,60,60,debt_consolidation,A,A4,MORTGAGE,Source Verified,14.66,4.1,0.45346899748655,1.4175
2018-02-01,7000.0,6.71,215.22,6289.76,Current,0,1,Low,Lower-Mid,0 or less,36,36,credit_card,A,A3,RENT,Not Verified,20.16,4.1,0.45346899748655,1.4175
2018-01-01,8000.0,16.02,281.34,7103.69,Current,0,0,Medium,Low,,36,36,debt_consolidation,C,C5,RENT,Verified,15.91,4.0,0.5447745452775409,1.414516129032258
2018-01-01,6025.0,18.06,218.0,5368.93,Current,1,0,High,Lower-Mid,1-2,36,36,house,D,D2,MORTGAGE,Verified,2.39,4.0,0.5447745452775409,1.414516129032258
2018-02-01,8000.0,11.99,265.68,7245.8,Current,0,0,Low,Low,6-10,36,36,debt_consolidation,B,B5,MORTGAGE,Verified,32.69,4.1,0.45346899748655,1.4175
2018-01-01,10000.0,11.99,332.1,8815.65,Current,0,1,Low,High,6-10,36,36,home_improvement,B,B5,OWN,Source Verified,15.85,4.0,0.5447745452775409,1.414516129032258
2018-01-01,20000.0,14.08,684.33,18169.44,Current,0,0,Medium,Upper-Mid,6-10,36,36,debt_consolidation,C,C3,RENT,Not Verified,9.6,4.0,0.5447745452775409,1.414516129032258
2018-02-01,12000.0,5.31,361.33,11071.21,Current,0,0,Low,Low,3-5,36,36,credit_card,A,A1,RENT,Verified,13.11,4.1,0.45346899748655,1.4175
2018-01-01,8000.0,9.44,256.04,7218.41,Current,0,0,Low,Upper-Mid,3-5,36,36,credit_card,B,B1,MORTGAGE,Source Verified,24.17,4.0,0.5447745452775409,1.414516129032258
2018-03-01,6000.0,17.47,215.33,5742.18,Current,1,0,High,Upper-Mid,6-10,36,36,medical,D,D1,MORTGAGE,Source Verified,14.2,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,31650.0,21.45,864.28,30423.45,Current,1,0,High,Low,3-5,60,60,credit_card,D,D5,MORTGAGE,Source Verified,24.23,4.1,0.45346899748655,1.4175
2018-03-01,10800.0,16.01,379.75,10083.55,Current,0,0,Medium,Upper-Mid,6-10,36,36,home_improvement,C,C5,MORTGAGE,Verified,47.71,4.0,0.2261125904149038,1.5061290322580645
2018-03-01,10000.0,23.87,391.65,8413.72,Current,1,0,High,Upper-Mid,1-2,36,36,debt_consolidation,E,E2,RENT,Source Verified,24.84,4.0,0.2261125904149038,1.5061290322580645
2018-02-01,8500.0,9.93,274.0,7675.18,Current,0,0,Low,Lower-Mid,1-2,36,36,debt_consolidation,B,B2,RENT,Not Verified,6.75,4.1,0.45346899748655,1.4175
2018-03-01,6100.0,12.61,204.39,5674.69,Current,0,0,Medium,Low,1-2,36,36,credit_card,C,C1,RENT,Source Verified,14.4,4.0,0.2261125904149038,1.5061290322580645
2018-01-01,6000.0,13.59,203.88,5304.78,Current,0,0,Medium,Upper-Mid,3-5,36,36,debt_consolidation,C,C2,OWN,Source Verified,37.67,4.0,0.5447745452775409,1.414516129032258
2018-01-01,20000.0,14.08,684.33,17698.3,Current,0,1,Medium,Lower-Mid,0 or less,36,36,debt_consolidation,C,C3,MORTGAGE,Source Verified,22.46,4.0,0.5447745452775409,1.414516129032258
